@relation validationSet

@attribute ID numeric
@attribute t1 numeric
@attribute t2 numeric
@attribute t3 numeric
@attribute t4 numeric
@attribute t5 numeric
@attribute t6 numeric
@attribute t7 numeric
@attribute t8 numeric
@attribute t9 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t16 numeric
@attribute t17 numeric
@attribute t18 numeric
@attribute t19 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t26 numeric
@attribute t27 numeric
@attribute t28 numeric
@attribute t29 numeric
@attribute t30 numeric
@attribute class {0,1}

@data
3847907,0.07593731,0.03525363,0.02776850,0.92406269,1.00000000,0.99915786,0.00056685,476.0,354.0,354.0,4.22478992,1.41640114,4.77118644,0.65195513,4.53954802,0.64647311,0.99846871,0.00073692,0.99796214,0.00035987,0.99782220,0.00030345,0.99769753,0.00083657,0.99739382,0.00047805,0.99734182,0.00042670,19.00068871,15.74272317,1
3848275,0.15461571,0.06362633,0.02092569,0.84538429,1.00000000,0.99949078,0.00060550,1087.0,191.0,21.0,2.13155474,0.37662579,2.04712042,0.21189640,2.00000000,0.00000000,0.99931466,0.00029753,0.99906378,0.00027587,0.99881478,0.00027185,0.99918725,0.00035229,0.99895073,0.00031173,0.99871474,0.00028397,7.14860499,4.99341140,1
3852655,0.15738114,0.06668490,0.02250743,0.84261886,1.00000000,1.00003461,0.00032876,1155.0,201.0,21.0,2.14025974,0.39834932,2.04477612,0.22961156,2.04761905,0.21295885,0.99982727,0.00030246,0.99976882,0.00031587,0.99969146,0.00026798,0.99979415,0.00030568,0.99974380,0.00031677,0.99966644,0.00026539,7.18050164,5.02574402,1
3859079,0.15441726,0.06464276,0.02263563,0.84558274,1.00000000,0.99938575,0.00123674,887.0,166.0,26.0,2.18827508,0.48373554,2.05421687,0.25164577,2.07692308,0.26646936,0.99948682,0.00121687,0.99927355,0.00125614,0.99876153,0.00106178,0.99938877,0.00122761,0.99919305,0.00126375,0.99863925,0.00110045,7.29698682,5.16916564,1
3867615,0.15509477,0.06403680,0.02131349,0.84490523,1.00000000,1.00074505,0.00018272,828.0,151.0,19.0,2.14975845,0.40740422,2.05298013,0.22399383,2.00000000,0.00000000,0.99980806,0.00011496,0.99972730,0.00012172,0.99962324,0.00012669,0.99976834,0.00013005,0.99969421,0.00013389,0.99959090,0.00013641,7.28714134,5.07304921,1
3869014,0.15536704,0.06408777,0.02115145,0.84463296,1.00000000,1.00003365,0.00036621,848.0,147.0,25.0,2.13443396,0.36773550,2.05442177,0.25507936,2.00000000,0.00000000,0.99960195,0.00021630,0.99943512,0.00022955,0.99932098,0.00036344,0.99952898,0.00024257,0.99937600,0.00025310,0.99928136,0.00036601,7.11463605,5.00115750,1
3935914,0.04499456,0.04229235,0.04009793,0.95500544,1.00000000,0.99413701,0.00295263,727.0,724.0,724.0,3.37414030,0.59135663,3.18922652,0.55508195,3.03176796,0.47342256,0.99095192,0.00317733,0.98982881,0.00260242,0.98929849,0.00208588,0.98806460,0.00318295,0.98763749,0.00273613,0.98732037,0.00240015,69.91633466,14.54168022,1
3937519,0.04898577,0.02982206,0.02717082,0.95101423,1.00000000,1.02235485,0.00073283,405.0,371.0,367.0,4.17530864,0.95135133,4.22102426,0.74493078,4.09536785,0.73388616,0.99781018,0.00083898,0.99743447,0.00061629,0.99722109,0.00052785,0.99685974,0.00087981,0.99669736,0.00063919,0.99663497,0.00055744,36.96952909,31.41931869,1
4770617,0.15525520,0.06371726,0.02135662,0.84474480,1.00000000,1.00013782,0.00039308,1134.0,190.0,23.0,2.12698413,0.36091483,2.04210526,0.22551879,2.00000000,0.00000000,0.99956090,0.00018748,0.99938218,0.00020286,0.99918238,0.00017753,0.99947219,0.00023019,0.99930780,0.00024360,0.99910929,0.00023971,7.20096675,5.11336653,1
4813563,0.15587805,0.06538418,0.02236472,0.84412195,1.00000000,0.99932830,0.00165080,1039.0,235.0,48.0,2.28488932,0.66079018,2.20000000,0.52834547,2.10416667,0.30547663,0.99964997,0.00142097,0.99952863,0.00159129,0.99915889,0.00139254,0.99956570,0.00139751,0.99944412,0.00157807,0.99915282,0.00139707,7.77025880,5.25727954,1
4827723,0.15576251,0.06624866,0.02333244,0.84423749,1.00000000,0.99960836,0.00366105,1329.0,344.0,77.0,2.33483822,0.73091313,2.30813953,0.70161195,2.31168831,0.70728565,0.99951232,0.00372286,0.99955791,0.00387021,0.99908521,0.00430367,0.99945769,0.00369676,0.99945546,0.00389494,0.99887204,0.00431374,7.69110276,5.37501610,1
4831728,0.15548379,0.06289405,0.02074256,0.84451621,1.00000000,0.99965106,0.00042053,1142.0,189.0,19.0,2.14098074,0.42502921,2.06878307,0.41215539,2.21052632,0.89318751,0.99961789,0.00024777,0.99947835,0.00040018,0.99910881,0.00099636,0.99952883,0.00035749,0.99935797,0.00069450,0.99859545,0.00169050,7.22174043,5.24136563,1
4832837,0.14602418,0.06404277,0.02618342,0.85397582,1.00000000,1.00283643,0.00299072,1294.0,512.0,238.0,2.43585781,0.66496342,2.39453125,0.57673767,2.26050420,0.48441570,0.99946390,0.00301527,0.99933510,0.00302499,0.99906448,0.00288684,0.99929746,0.00303432,0.99920823,0.00305338,0.99888266,0.00289892,8.34498178,5.85728474,1
4833421,0.11437426,0.04338963,0.01949053,0.88562574,1.00000000,0.99878763,0.00035884,668.0,183.0,110.0,3.13023952,2.26456337,5.38797814,3.09366844,7.24545455,1.95952853,0.99948987,0.00050800,0.99887059,0.00064337,0.99833025,0.00037958,0.99896020,0.00086115,0.99820964,0.00066091,0.99794428,0.00035781,10.68329630,8.17073674,1
4841374,0.15631309,0.06523385,0.02174462,0.84368691,1.00000000,0.99986918,0.00018063,909.0,163.0,14.0,2.14521452,0.39639698,2.03680982,0.18829459,2.00000000,0.00000000,0.99978513,0.00010167,0.99969988,0.00011143,0.99965451,0.00005469,0.99974334,0.00012410,0.99966349,0.00012976,0.99963278,0.00006491,7.13000000,4.98083691,1
4847534,0.15655548,0.06528976,0.02234992,0.84344452,1.00000000,1.00022741,0.00023437,944.0,186.0,38.0,2.16313559,0.44730492,2.13440860,0.37127928,2.10526316,0.30689220,0.99972762,0.00011062,0.99960773,0.00011946,0.99946268,0.00011781,0.99966856,0.00014236,0.99955233,0.00014528,0.99941425,0.00013200,7.20841832,5.04222368,1
4850961,0.15430112,0.06564993,0.02225344,0.84569888,1.00000000,0.99969987,0.00044475,804.0,154.0,19.0,2.14054726,0.38812946,2.04545455,0.20829890,2.00000000,0.00000000,0.99947821,0.00018705,0.99929568,0.00019388,0.99911084,0.00014776,0.99937537,0.00024477,0.99920721,0.00024739,0.99904182,0.00020349,7.18912530,5.01865000,1
4852528,0.13941661,0.06171460,0.02816612,0.86058339,1.00000000,0.99900316,0.00340788,924.0,381.0,223.0,2.59956710,0.91040155,2.80839895,0.90349732,2.78923767,0.78977255,0.99937667,0.00341946,0.99910156,0.00347025,0.99872678,0.00346196,0.99913693,0.00344270,0.99880821,0.00349584,0.99843384,0.00346633,9.08086978,6.27425627,1
5865654,0.15395205,0.06423343,0.02075079,0.84604795,1.00000000,0.99933837,0.00100028,1182.0,238.0,28.0,2.16243655,0.41626429,2.08403361,0.30623306,2.00000000,0.00000000,0.99967977,0.00093377,0.99960730,0.00095723,0.99921097,0.00118388,0.99962420,0.00094328,0.99954496,0.00095983,0.99916237,0.00118219,7.35422262,5.17072129,1
5866724,0.12432321,0.05684182,0.03087025,0.87567679,1.00000000,0.99986329,0.00010589,993.0,451.0,289.0,3.48741188,1.93710071,4.20177384,2.11248983,4.48788927,1.65565782,0.99988639,0.00010204,0.99981787,0.00010193,0.99975392,0.00009122,0.99981633,0.00013018,0.99974610,0.00011490,0.99970426,0.00009734,11.93368072,8.81543249,1
5871985,0.15575612,0.06361450,0.02077411,0.84424388,1.00000000,0.99869640,0.00263586,1082.0,206.0,29.0,2.21811460,0.53051518,2.16019417,0.52005224,2.17241379,0.37773969,0.99942993,0.00251516,0.99931291,0.00240174,0.99891224,0.00220680,0.99929420,0.00250453,0.99919879,0.00235322,0.99882707,0.00218753,7.47020702,5.31332952,1
5880320,0.15596560,0.06598993,0.02218555,0.84403440,1.00000000,1.00001025,0.00031019,1212.0,222.0,31.0,2.16171617,0.42827425,2.07657658,0.28235016,2.00000000,0.00000000,0.99970841,0.00022443,0.99959923,0.00022560,0.99943831,0.00021043,0.99965200,0.00024005,0.99955591,0.00023713,0.99939941,0.00022694,7.27632353,5.15203826,1
5881688,0.10800795,0.04425092,0.02617660,0.89199205,1.00000000,0.99937755,0.00060034,632.0,327.0,307.0,3.37974684,1.48241846,4.36085627,1.00369190,4.23452769,0.85631208,0.99883066,0.00075116,0.99805468,0.00048124,0.99783646,0.00031849,0.99809102,0.00101306,0.99748177,0.00059963,0.99737066,0.00048272,11.57507706,8.80747024,1
5881813,0.15647050,0.06458670,0.02099018,0.84352950,1.00000000,1.00038909,0.00043340,968.0,158.0,13.0,2.13946281,0.39387422,2.09493671,0.35199206,2.23076923,0.42132504,0.99956701,0.00026368,0.99942514,0.00028894,0.99922051,0.00021864,0.99947997,0.00029304,0.99934739,0.00031066,0.99913355,0.00025715,7.08721423,5.10064804,1
5895158,0.15390128,0.06281039,0.02193114,0.84609872,1.00000000,0.99956636,0.00571562,1401.0,311.0,66.0,2.33047823,0.77799344,2.34726688,0.95979496,2.65151515,1.18695465,0.99727823,0.00547254,0.99641372,0.00505284,0.99670875,0.00623121,0.99694731,0.00541546,0.99632334,0.00514242,0.99670844,0.00596579,8.08606892,6.73098536,1
5938970,0.14198962,0.05766735,0.01965511,0.85801038,1.00000000,1.00230305,0.00130217,890.0,221.0,57.0,2.34269663,0.76765916,2.36651584,0.90075940,2.77192982,1.27068905,0.99964294,0.00128164,0.99964737,0.00123194,0.99944757,0.00114522,0.99958000,0.00127462,0.99957853,0.00120867,0.99939839,0.00106036,8.57092282,7.53470356,1
5940165,0.15668596,0.06338312,0.02171085,0.84331404,1.00000000,0.99955312,0.00316409,1052.0,229.0,37.0,2.24429658,0.53063541,2.16593886,0.49315986,2.13513514,0.41343401,0.99939898,0.00310608,0.99892497,0.00310613,0.99794629,0.00365793,0.99924069,0.00312685,0.99875490,0.00310717,0.99778231,0.00360308,7.63071488,5.29775867,1
5941160,0.15662651,0.06521598,0.02245247,0.84337349,1.00000000,0.99977977,0.00069085,995.0,225.0,33.0,2.22412060,0.53144451,2.11111111,0.37843081,2.03030303,0.17141983,0.99974103,0.00065917,0.99967109,0.00061223,0.99966345,0.00066735,0.99968016,0.00066594,0.99961344,0.00063581,0.99961721,0.00065939,7.50256511,5.24267006,1
6922244,0.03313673,0.03169226,0.03033377,0.96686327,1.00000000,0.99641472,0.00148845,376.0,369.0,369.0,5.03989362,0.91151265,4.92953930,0.77942377,4.75338753,0.72238364,0.99440424,0.00167145,0.99385117,0.00120820,0.99355711,0.00093075,0.99232704,0.00160419,0.99213343,0.00127257,0.99200405,0.00109645,138.46059113,47.49106396,1
6922710,0.15384615,0.06533559,0.02285409,0.84615385,1.00000000,0.99855552,0.00103335,1241.0,292.0,49.0,2.30539887,0.65181444,2.22945205,0.61272665,2.28571429,0.67005939,0.99976127,0.00104936,0.99968686,0.00100076,0.99966714,0.00112930,0.99972193,0.00105338,0.99963808,0.00104896,0.99957648,0.00124570,7.84826418,5.64291715,1
6924203,0.15547936,0.06468204,0.02130091,0.84452064,1.00000000,0.99952674,0.00043760,1105.0,211.0,24.0,2.13936652,0.38352681,2.02843602,0.16621496,2.00000000,0.00000000,0.99948704,0.00018899,0.99929638,0.00021027,0.99902977,0.00024669,0.99938866,0.00023856,0.99921309,0.00026138,0.99896839,0.00027419,7.19426415,5.04681453,1
6929841,0.15595762,0.06408339,0.02076302,0.84404238,1.00000000,1.00086607,0.00274150,979.0,194.0,13.0,2.17773238,0.46432985,2.08247423,0.31030757,2.00000000,0.00000000,0.99942237,0.00269384,0.99900771,0.00262654,1.00036543,0.00267230,0.99932823,0.00268597,0.99891641,0.00263737,1.00029789,0.00269032,7.42741469,4.97081169,1
6932987,0.15588476,0.06415125,0.02175479,0.84411524,1.00000000,1.00079944,0.00074982,1316.0,295.0,45.0,2.24012158,0.60401492,2.19322034,0.58797683,2.15555556,0.36243348,0.99945475,0.00062729,0.99923252,0.00063453,0.99884956,0.00061861,0.99933353,0.00065857,0.99912508,0.00066819,0.99874219,0.00067480,7.48544266,5.21694491,1
6933567,0.15479253,0.06497790,0.02107659,0.84520747,1.00000000,1.00045766,0.00040712,1195.0,217.0,23.0,2.15732218,0.40953431,2.04608295,0.23059900,2.00000000,0.00000000,0.99951726,0.00015446,0.99935034,0.00014203,0.99915834,0.00008228,0.99942252,0.00020790,0.99927180,0.00018538,0.99909258,0.00012503,7.23762805,4.99137370,1
6934291,0.15705811,0.06516962,0.02210876,0.84294189,1.00000000,0.99977819,0.00082862,1429.0,301.0,44.0,2.20083975,0.48731925,2.07641196,0.27788071,2.02272727,0.14903269,0.99956470,0.00078920,0.99935417,0.00083481,0.99921302,0.00070225,0.99947618,0.00080031,0.99928195,0.00084507,0.99914952,0.00070985,7.51054852,5.29466650,1
6936909,0.15509282,0.06218658,0.02083956,0.84490718,1.00000000,1.00034447,0.00061269,1148.0,200.0,22.0,2.12630662,0.35988473,2.05000000,0.23979158,2.00000000,0.00000000,0.99928595,0.00026519,0.99900760,0.00027011,0.99882114,0.00022190,0.99914995,0.00033267,0.99889391,0.00032245,0.99874296,0.00024123,7.20730647,4.96589633,1
6937402,0.15491368,0.06472421,0.02091789,0.84508632,1.00000000,1.00041426,0.00049632,1137.0,208.0,13.0,2.12225154,0.35834938,2.03846154,0.19230769,2.07692308,0.26646936,0.99941961,0.00019014,0.99922249,0.00019707,0.99896158,0.00025378,0.99930889,0.00025047,0.99913077,0.00024188,0.99891885,0.00027195,7.17000146,4.94680507,1
6937529,0.15689943,0.06551955,0.02196793,0.84310057,1.00000000,1.00005790,0.00023104,1146.0,184.0,25.0,2.13176265,0.39533033,2.05434783,0.28983243,2.16000000,0.61188234,0.99974923,0.00012923,0.99965730,0.00016734,0.99951103,0.00023759,0.99969976,0.00015823,0.99960517,0.00021245,0.99939166,0.00036282,7.11401357,4.97904295,1
7838675,0.14488322,0.05830041,0.02031506,0.85511678,1.00000000,0.99354550,0.00922226,1391.0,333.0,83.0,2.45578720,0.99351995,2.54954955,1.17842521,3.13253012,1.63376337,0.99470456,0.00870277,0.99372052,0.00841055,0.99492307,0.00851361,0.99439334,0.00862250,0.99394676,0.00831662,0.99507385,0.00798850,9.07975570,9.40747335,1
7841925,0.15460395,0.06384185,0.02110281,0.84539605,1.00000000,1.00018153,0.00026663,1172.0,241.0,50.0,2.26365188,0.72939943,2.29875519,0.68924647,2.40000000,0.74833148,0.99967982,0.00015416,0.99948884,0.00019555,0.99921621,0.00015025,0.99959293,0.00021390,0.99939074,0.00025008,0.99913318,0.00018998,7.39618423,5.18837204,1
7849854,0.03721809,0.03534558,0.03375478,0.96278191,1.00000000,0.99569834,0.00264418,626.0,625.0,623.0,3.56389776,0.57357142,3.40000000,0.57965507,3.25842697,0.55715578,0.99175073,0.00288298,0.99059183,0.00277797,0.98979657,0.00239209,0.98850049,0.00295998,0.98817898,0.00263434,0.98790776,0.00234521,90.53822153,18.79876658,1
7869917,0.15354192,0.06595184,0.02423976,0.84645808,1.00000000,1.00010334,0.00025649,1754.0,651.0,194.0,2.85233751,1.20828464,2.55913978,0.92621251,2.41237113,0.76995886,0.99980030,0.00021107,0.99972027,0.00020889,0.99964435,0.00019659,0.99974618,0.00021990,0.99967672,0.00021384,0.99960429,0.00020447,10.86470860,7.79572475,1
7870032,0.15322043,0.06470863,0.02196960,0.84677957,1.00000000,0.99857580,0.00334893,1381.0,372.0,98.0,2.46994931,0.92749571,2.53494624,1.04024617,2.56122449,0.91547163,0.99937469,0.00324676,0.99925024,0.00334682,0.99936096,0.00328342,0.99924492,0.00323451,0.99912198,0.00329944,0.99919441,0.00323406,8.17582237,5.73012937,1
7870390,0.15149005,0.06453857,0.02304239,0.84850995,1.00000000,0.99921399,0.00143088,1281.0,384.0,115.0,2.36065574,0.73145938,2.36458333,0.66332169,2.33043478,0.58565072,0.99901069,0.00124060,0.99861556,0.00131626,0.99821931,0.00119150,0.99875353,0.00130292,0.99840011,0.00134584,0.99798626,0.00123680,7.86751333,5.41227611,1
7871954,0.15440902,0.06566024,0.02255572,0.84559098,1.00000000,1.00012916,0.00055806,1277.0,303.0,53.0,2.22239624,0.49653416,2.09240924,0.30078303,2.05660377,0.23108394,0.99963490,0.00049731,0.99952859,0.00051603,0.99941871,0.00047045,0.99956480,0.00050843,0.99947031,0.00053039,0.99935537,0.00048897,7.64297439,5.10185921,1
7877496,0.04174171,0.03957374,0.03745581,0.95825829,1.00000000,0.99605835,0.00188621,745.0,744.0,744.0,3.34228188,0.59496559,3.17607527,0.55592379,3.00806452,0.47228513,0.99394752,0.00207789,0.99335542,0.00173323,0.99299918,0.00136528,0.99199667,0.00212137,0.99175315,0.00188058,0.99152216,0.00164006,75.91005291,15.03496294,1
7898352,0.14506326,0.05795007,0.01977865,0.85493674,1.00000000,0.99741074,0.00062706,889.0,163.0,25.0,2.22272216,0.75137745,2.42944785,1.42703659,4.12000000,2.98422519,0.99932739,0.00058940,0.99886447,0.00109756,0.99720046,0.00204661,0.99901813,0.00126481,0.99788720,0.00241195,0.99465376,0.00278238,7.80022095,6.05346947,1
7901948,0.15377837,0.06450760,0.02163472,0.84622163,1.00000000,1.00027321,0.00041136,861.0,139.0,17.0,2.17537747,0.41532490,2.07913669,0.26995199,2.05882353,0.23529412,0.99956112,0.00024542,0.99936556,0.00027717,0.99923722,0.00023407,0.99947230,0.00028411,0.99929390,0.00029647,0.99917025,0.00024165,7.29528247,5.28257751,1
8883329,0.15526563,0.06576498,0.02185666,0.84473437,1.00000000,0.99985387,0.00016112,1024.0,192.0,22.0,2.16015625,0.44823261,2.11458333,0.46479816,2.22727273,0.66958727,0.99984515,0.00010789,0.99977969,0.00012104,0.99968050,0.00014430,0.99981571,0.00012051,0.99974609,0.00014280,0.99961753,0.00019603,7.19384758,5.14749098,1
8883593,0.15275962,0.06370862,0.02283050,0.84724038,1.00000000,0.99991649,0.00059037,1112.0,257.0,82.0,2.34082734,0.78189175,2.32295720,0.67239786,2.21951220,0.51854370,0.99926650,0.00032739,0.99885320,0.00036559,0.99846679,0.00032829,0.99906425,0.00045317,0.99866274,0.00045319,0.99831317,0.00040137,7.57320138,5.30992627,1
8884274,0.15615314,0.06387702,0.02075480,0.84384686,1.00000000,1.00184110,0.00439981,1087.0,228.0,25.0,2.19595216,0.48269234,2.07894737,0.26965660,2.00000000,0.00000000,0.99873729,0.00435233,0.99803933,0.00422133,0.99907730,0.00372458,0.99853897,0.00435437,0.99783054,0.00421597,0.99892168,0.00372638,7.46099962,5.25640314,1
8885643,0.15656244,0.06379171,0.02118360,0.84343756,1.00000000,0.99992096,0.00041290,1196.0,237.0,19.0,2.14799331,0.39732086,2.03797468,0.19113505,2.00000000,0.00000000,0.99969361,0.00034729,0.99961967,0.00032759,0.99948233,0.00023474,0.99963459,0.00036196,0.99956765,0.00034069,0.99943243,0.00025722,7.19124044,5.12181253,1
8890150,0.15337058,0.06422125,0.02155586,0.84662942,1.00000000,1.00028740,0.00262266,1272.0,264.0,26.0,2.19575472,0.47769187,2.12500000,0.37373524,2.03846154,0.19230769,0.99904191,0.00255983,0.99883570,0.00253624,0.99851427,0.00307600,0.99887855,0.00255822,0.99871373,0.00254595,0.99825457,0.00317414,7.55461678,5.32551205,1
8890783,0.12005773,0.04781164,0.01983621,0.87994227,1.00000000,0.99843916,0.00130003,1011.0,356.0,149.0,2.63897132,1.34878211,2.92977528,1.93231274,3.57046980,2.69290650,0.99953818,0.00125355,0.99919717,0.00137925,0.99879787,0.00160991,0.99915213,0.00164382,0.99847685,0.00197797,0.99763271,0.00223765,10.84599245,9.60096598,1
8891684,0.15447127,0.06311892,0.02127980,0.84552873,1.00000000,0.99942231,0.00419583,1273.0,239.0,36.0,2.18931658,0.47512739,2.10041841,0.32721698,2.08333333,0.36324158,0.99961997,0.00411423,0.99923765,0.00348117,0.99837418,0.00282924,0.99952575,0.00407397,0.99914595,0.00342579,0.99836343,0.00277442,7.48300971,5.19472311,1
8892157,0.15470878,0.06416616,0.02133342,0.84529122,1.00000000,0.99985412,0.00033139,1138.0,190.0,22.0,2.12214411,0.39993625,2.05263158,0.40700242,2.18181818,0.64922077,0.99962531,0.00016631,0.99947399,0.00016756,0.99929289,0.00019473,0.99955234,0.00020469,0.99939964,0.00023555,0.99918429,0.00032453,7.19676394,5.13054103,1
8892303,0.13719004,0.05423135,0.02041451,0.86280996,1.00000000,1.00104565,0.00156311,621.0,192.0,122.0,2.16908213,0.40774778,2.15104167,0.38608473,2.06557377,0.24753556,0.99762956,0.00158034,0.99572508,0.00181099,0.99458286,0.00144093,0.99704794,0.00204199,0.99490115,0.00229390,0.99365483,0.00180959,8.17156063,5.73970330,1
8895758,0.15669805,0.06336680,0.02049068,0.84330195,1.00000000,1.00058188,0.00049043,972.0,174.0,23.0,2.11625514,0.34822177,2.04022989,0.19649794,2.00000000,0.00000000,0.99944507,0.00023444,0.99923525,0.00022760,0.99897471,0.00021576,0.99934063,0.00028276,0.99915645,0.00025770,0.99890142,0.00024909,7.05178750,5.02811916,1
9909735,0.08535945,0.04279914,0.03009315,0.91464055,1.00000000,0.99845436,0.00548051,607.0,360.0,305.0,3.69851730,1.57190567,4.04444444,1.28591611,3.80983607,1.20785746,0.99733255,0.00576353,0.99820206,0.00555121,0.99812456,0.00541755,0.99706846,0.00573190,0.99772594,0.00557316,0.99777305,0.00544896,21.63429869,21.89986100,1
9941066,0.15452044,0.06393040,0.02000297,0.84547956,1.00000000,0.99864216,0.00280897,1228.0,209.0,21.0,2.18729642,0.45562162,2.09090909,0.28747979,2.14285714,0.34992711,0.99933805,0.00269486,0.99893513,0.00266338,0.99903831,0.00259140,0.99919997,0.00268603,0.99882503,0.00271821,0.99893490,0.00253532,7.38945353,5.17133580,1
9941662,0.06450783,0.06195325,0.05969271,0.93549217,1.00000000,0.99874685,0.00106426,718.0,717.0,717.0,4.87465181,0.87579543,4.68619247,0.84700910,4.51603905,0.81227125,0.99693124,0.00070526,0.99662568,0.00055102,0.99643721,0.00040976,0.99608856,0.00060909,0.99601209,0.00048108,0.99595816,0.00039710,69.83653846,13.19161135,1
9941859,0.15241461,0.06333439,0.02351798,0.84758539,1.00000000,0.99983889,0.00026350,1130.0,330.0,123.0,2.42212389,0.90507268,2.51212121,0.89519173,2.46341463,0.76819589,0.99965204,0.00016172,0.99943267,0.00019527,0.99921923,0.00014066,0.99953517,0.00024610,0.99931315,0.00024892,0.99912578,0.00018683,7.67234438,5.35744159,1
9945370,0.15483893,0.06299306,0.02028819,0.84516107,1.00000000,1.00131131,0.00074038,1039.0,185.0,16.0,2.14918191,0.40908453,2.03243243,0.17714562,2.00000000,0.00000000,0.99927133,0.00050781,0.99893800,0.00055823,0.99853776,0.00043667,0.99913874,0.00055704,0.99882549,0.00058829,0.99847106,0.00048960,7.18171126,5.00698431,1
9946525,0.10564690,0.04266733,0.02004650,0.89435310,1.00000000,0.99738859,0.00251664,952.0,394.0,233.0,2.87079832,1.23716443,3.25380711,1.39853013,3.31330472,1.60220979,0.99900902,0.00246100,0.99832591,0.00275696,0.99793106,0.00280576,0.99834457,0.00302759,0.99745810,0.00349552,0.99664910,0.00379031,13.05679315,11.53746305,1
9950612,0.13647017,0.05777569,0.02364350,0.86352983,1.00000000,0.99910058,0.00142174,658.0,198.0,110.0,2.35258359,0.75411798,2.39393939,0.66390613,2.36363636,0.49958661,0.99968952,0.00140918,0.99952478,0.00136263,0.99934613,0.00125578,0.99960903,0.00140478,0.99942617,0.00135990,0.99925875,0.00128263,8.81746273,8.71284938,1
9955598,0.15635827,0.06647623,0.02342425,0.84364173,1.00000000,0.99984739,0.00012617,1335.0,330.0,66.0,2.29962547,0.63608694,2.21818182,0.62834778,2.48484848,0.97300572,0.99995985,0.00012592,0.99994255,0.00013489,0.99994086,0.00010441,0.99995081,0.00012822,0.99993166,0.00013395,0.99991965,0.00010773,7.81180168,5.40876465,1
9956082,0.15483018,0.06404429,0.02112222,0.84516982,1.00000000,1.00060176,0.00040591,1174.0,183.0,22.0,2.13458262,0.40307162,2.04918033,0.24018864,2.09090909,0.41659779,0.99954768,0.00019355,0.99936481,0.00017974,0.99917138,0.00018051,0.99945647,0.00023106,0.99928210,0.00022758,0.99907373,0.00021646,7.20971462,4.99933500,1
9958962,0.15258309,0.06433708,0.02182125,0.84741691,1.00000000,0.99947257,0.00364256,1243.0,275.0,67.0,2.27514079,0.64921628,2.23636364,0.55803670,2.17910448,0.51616766,0.99948880,0.00356063,0.99919818,0.00351321,0.99961574,0.00346894,0.99934873,0.00356366,0.99904611,0.00352116,0.99948709,0.00347673,7.64563922,5.39166863,1
