@relation trainingSet

@attribute ID numeric
@attribute t1 numeric
@attribute t2 numeric
@attribute t3 numeric
@attribute t4 numeric
@attribute t5 numeric
@attribute t6 numeric
@attribute t7 numeric
@attribute t8 numeric
@attribute t9 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t16 numeric
@attribute t17 numeric
@attribute t18 numeric
@attribute t19 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t26 numeric
@attribute t27 numeric
@attribute t28 numeric
@attribute t29 numeric
@attribute t30 numeric
@attribute class {0,1}

@data
11026183,0.15500851,0.06295568,0.02059947,0.84499149,1.00000000,0.99834156,0.00296050,1212.0,220.0,22.0,2.18976898,0.46169541,2.11363636,0.37025232,2.04545455,0.20829890,0.99925932,0.00291130,0.99894328,0.00298872,0.99860727,0.00308418,0.99913785,0.00290868,0.99879326,0.00300049,0.99859535,0.00309059,7.35340006,5.19159675,0
11026184,0.16003333,0.06702777,0.02269886,0.83996667,1.00000000,0.99997745,0.00045424,2339.0,1035.0,330.0,3.23471569,1.12876439,2.72077295,0.82491597,2.44545455,0.60682528,0.99960027,0.00031485,0.99942602,0.00031551,0.99925529,0.00032375,0.99947621,0.00034206,0.99933385,0.00033485,0.99919034,0.00033553,13.78379187,9.22237699,0
11026232,0.15618695,0.06357292,0.02020970,0.84381305,1.00000000,1.00013984,0.00035014,1160.0,190.0,14.0,2.15172414,0.40182402,2.04736842,0.23590458,2.00000000,0.00000000,0.99964131,0.00020187,0.99954048,0.00020383,0.99937006,0.00021901,0.99957342,0.00022671,0.99947475,0.00022972,0.99931599,0.00023406,7.16879942,5.03705649,0
11026269,0.15469113,0.06380000,0.02131058,0.84530887,1.00000000,1.00000124,0.00462097,1196.0,234.0,18.0,2.16973244,0.44660023,2.07264957,0.29062971,2.00000000,0.00000000,0.99888469,0.00469462,0.99869277,0.00495395,0.99860542,0.00458927,0.99874353,0.00464919,0.99860156,0.00493099,0.99852098,0.00459825,7.28799535,5.04833104,0
11026373,0.15610788,0.06446037,0.02141407,0.84389212,1.00000000,0.99955138,0.00052383,1283.0,266.0,36.0,2.19173811,0.46282910,2.08270677,0.32548663,2.05555556,0.22906142,0.99985499,0.00048203,0.99981550,0.00045919,0.99971556,0.00037479,0.99982199,0.00048559,0.99978575,0.00048502,0.99970034,0.00037145,7.36158108,5.08113217,0
11026400,0.15668334,0.06716919,0.02227781,0.84331666,1.00000000,0.99996082,0.00013542,1222.0,212.0,23.0,2.13502455,0.40528520,2.03773585,0.21388272,2.00000000,0.00000000,0.99988006,0.00010163,0.99983039,0.00010197,0.99975140,0.00010051,0.99985766,0.00010708,0.99981130,0.00010602,0.99973309,0.00011118,7.23050847,5.10167058,0
3634542,0.15809695,0.06858932,0.02336116,0.84190305,1.00000000,0.99984762,0.00062418,1744.0,831.0,280.0,3.45986239,1.20282312,2.90252708,0.92635220,2.59285714,0.75020405,0.99945621,0.00042296,0.99921902,0.00042982,0.99898782,0.00040224,0.99928101,0.00046780,0.99908646,0.00045364,0.99887450,0.00042811,15.50921053,10.91148209,0
3634545,0.15442842,0.06300119,0.02103636,0.84557158,1.00000000,0.99923700,0.00081346,1037.0,179.0,21.0,2.12439730,0.37387278,2.02793296,0.16478080,2.00000000,0.00000000,0.99920589,0.00050329,0.99898042,0.00047799,0.99880039,0.00041831,0.99906100,0.00055099,0.99885648,0.00051693,0.99869082,0.00043088,7.17834296,5.10906411,0
4566185,0.15476842,0.06563546,0.02308180,0.84523158,1.00000000,0.99971722,0.00035888,1155.0,313.0,58.0,2.34199134,0.66444223,2.15974441,0.45924226,2.12068966,0.37497523,0.99980596,0.00032811,0.99975484,0.00035005,0.99976051,0.00038595,0.99977268,0.00033032,0.99973265,0.00034856,0.99973588,0.00038608,8.32248783,6.28701760,0
4566232,0.15669928,0.06799234,0.02333050,0.84330072,1.00000000,0.99995976,0.00035619,2213.0,833.0,231.0,2.45458653,0.78008595,2.24609844,0.49553810,2.12987013,0.38423419,0.99959719,0.00021092,0.99945605,0.00020392,0.99931473,0.00020670,0.99951506,0.00023768,0.99938607,0.00022965,0.99925691,0.00022769,9.90788153,6.95310584,0
4566243,0.15514694,0.06298227,0.02058365,0.84485306,1.00000000,1.00193887,0.00067951,953.0,168.0,15.0,2.13431270,0.37610694,2.02976190,0.16992979,2.00000000,0.00000000,0.99922588,0.00031675,0.99891762,0.00031168,0.99862465,0.00033473,0.99907886,0.00038554,0.99879505,0.00036703,0.99851459,0.00041010,7.15879218,5.04413980,0
4566244,0.15458186,0.06391984,0.02103691,0.84541814,1.00000000,1.00079614,0.00122358,959.0,192.0,22.0,2.15224192,0.40043339,2.06770833,0.27118367,2.09090909,0.28747979,0.99941859,0.00111078,0.99917061,0.00111359,0.99910345,0.00101403,0.99931055,0.00112220,0.99907587,0.00113405,0.99908069,0.00100268,7.36393928,5.12715934,0
4566245,0.15658889,0.06383864,0.02002373,0.84341111,1.00000000,0.99966457,0.00037558,925.0,144.0,19.0,2.12108108,0.35479559,2.04166667,0.19982631,2.00000000,0.00000000,0.99956495,0.00015476,0.99941146,0.00013714,0.99927351,0.00010278,0.99948265,0.00019585,0.99934268,0.00017768,0.99921339,0.00016026,7.04961764,4.93689786,0
4566277,0.15451493,0.06370135,0.02099343,0.84548507,1.00000000,0.99853552,0.00312117,991.0,197.0,31.0,2.20181635,0.47927452,2.05076142,0.21951014,2.03225806,0.17668470,0.99923233,0.00304017,0.99897329,0.00254327,0.99830609,0.00306329,0.99905791,0.00301015,0.99886403,0.00253500,0.99818041,0.00305782,7.41674367,5.21234980,0
4566422,0.15753368,0.06271503,0.02136788,0.84246632,1.00000000,0.99987250,0.00029608,947.0,146.0,15.0,2.12671595,0.37446771,2.02739726,0.16323802,2.00000000,0.00000000,0.99965630,0.00011054,0.99952140,0.00011548,0.99940037,0.00009078,0.99958972,0.00014773,0.99946834,0.00014747,0.99935009,0.00013641,7.02899063,4.80055175,0
4566436,0.15536994,0.06444759,0.02085069,0.84463006,1.00000000,0.99989354,0.00269423,970.0,171.0,16.0,2.16701031,0.43428378,2.06432749,0.26811447,2.00000000,0.00000000,0.99935799,0.00260561,0.99888469,0.00262012,0.99789993,0.00252555,0.99923969,0.00259154,0.99878757,0.00259840,0.99779024,0.00255292,7.28434974,5.07793462,0
4566474,0.16113754,0.05571462,0.01649050,0.83886246,1.00000000,1.00209797,0.00265370,1066.0,469.0,170.0,6.93339587,2.54348137,5.31982942,2.09172682,4.31176471,1.70893236,0.99780779,0.00091891,0.99692754,0.00096434,0.99622021,0.00101874,0.99670824,0.00109814,0.99609108,0.00104154,0.99559084,0.00101550,34.29188713,35.03500876,0
4566479,0.15409850,0.06338043,0.02214885,0.84590150,1.00000000,0.99982678,0.00090385,896.0,152.0,15.0,2.14285714,0.39204461,2.01973684,0.13909457,2.00000000,0.00000000,0.99936064,0.00075474,0.99919996,0.00075038,0.99934829,0.00060281,0.99922840,0.00077945,0.99910427,0.00076457,0.99926620,0.00062632,7.26213775,5.14197824,0
7348886,0.15408488,0.06396817,0.02147680,0.84591512,1.00000000,0.99971812,0.00089300,1121.0,186.0,21.0,2.15967886,0.40997540,2.03763441,0.19031043,2.00000000,0.00000000,0.99922160,0.00064211,0.99892604,0.00054143,0.99880124,0.00052393,0.99906356,0.00069288,0.99878908,0.00058342,0.99868406,0.00058147,7.19549627,5.07686950,0
7348906,0.15471308,0.06307622,0.02108009,0.84528692,1.00000000,0.99970828,0.00082527,1110.0,190.0,15.0,2.14684685,0.40164522,2.06315789,0.24324674,2.00000000,0.00000000,0.99925625,0.00055595,0.99899676,0.00054499,0.99881715,0.00038781,0.99911206,0.00059779,0.99886009,0.00057751,0.99870973,0.00039781,7.19046259,5.08878795,0
7348918,0.15578098,0.06624386,0.02223071,0.84421902,1.00000000,1.00006887,0.00025862,1241.0,220.0,23.0,2.14907333,0.38023428,2.07272727,0.27663862,2.08695652,0.28177133,0.99980338,0.00021742,0.99974062,0.00021819,0.99968034,0.00024653,0.99976631,0.00022305,0.99970791,0.00022396,0.99965305,0.00025764,7.23709091,5.04446472,0
7348956,0.15899361,0.06565983,0.02189793,0.84100639,1.00000000,0.99975398,0.00028084,1780.0,466.0,88.0,2.32584270,0.61489528,2.13948498,0.38739107,2.02272727,0.14903269,0.99968314,0.00014799,0.99956025,0.00014291,0.99942892,0.00013267,0.99961294,0.00017691,0.99950257,0.00016410,0.99938570,0.00014910,8.06399601,5.36627758,0
7348968,0.15513623,0.06449920,0.02184306,0.84486377,1.00000000,0.99997725,0.00070809,1072.0,197.0,26.0,2.16231343,0.42950581,2.04060914,0.19738297,2.00000000,0.00000000,0.99957575,0.00066844,0.99939563,0.00072012,0.99919479,0.00072527,0.99949468,0.00068052,0.99932025,0.00073073,0.99911730,0.00071758,7.34461911,5.16685633,0
7348978,0.14740389,0.06156793,0.02189082,0.85259611,1.00000000,0.99995830,0.00560260,1758.0,644.0,204.0,3.05290102,1.41984957,2.77329193,1.17617433,2.73529412,1.24007013,0.99826269,0.00504031,0.99817075,0.00510250,0.99826768,0.00518931,0.99812085,0.00504198,0.99800447,0.00519196,0.99820170,0.00531167,12.22183275,12.59175096,0
7348982,0.15749570,0.06692051,0.02306500,0.84250430,1.00000000,1.00015199,0.00014961,1192.0,216.0,30.0,2.14093960,0.38894340,2.06018519,0.23782962,2.03333333,0.17950549,0.99986060,0.00010612,0.99980470,0.00009108,0.99975481,0.00007922,0.99983204,0.00011722,0.99978252,0.00009597,0.99973281,0.00009168,7.08606201,4.90265836,0
7349014,0.15504206,0.06573823,0.02079992,0.84495794,1.00000000,0.99954421,0.00094321,1195.0,228.0,25.0,2.12635983,0.38802112,2.04824561,0.23385873,2.00000000,0.00000000,0.99918794,0.00070885,0.99886976,0.00076734,0.99866392,0.00067624,0.99903876,0.00074112,0.99874746,0.00079372,0.99852712,0.00069178,7.21245892,5.07707523,0
7349026,0.15572138,0.06555457,0.02255425,0.84427862,1.00000000,0.99997638,0.00022031,1196.0,223.0,24.0,2.14130435,0.39342375,2.02690583,0.16180824,2.00000000,0.00000000,0.99983274,0.00018538,0.99977695,0.00018412,0.99973432,0.00016286,0.99980272,0.00018897,0.99975161,0.00018865,0.99971131,0.00016905,7.24122743,4.94840007,0
7349062,0.15627179,0.06396334,0.02185248,0.84372821,1.00000000,1.00047054,0.00031385,1234.0,200.0,27.0,2.12803890,0.36430019,2.04000000,0.19595918,2.00000000,0.00000000,0.99963362,0.00012020,0.99949423,0.00011426,0.99938701,0.00012672,0.99955756,0.00016400,0.99943713,0.00014230,0.99933903,0.00014703,7.11681441,4.92772415,0
8053120,0.15643036,0.06258549,0.02028357,0.84356964,1.00000000,0.99975276,0.00041854,1156.0,198.0,18.0,2.12629758,0.35727796,2.03030303,0.17141983,2.00000000,0.00000000,0.99951263,0.00015984,0.99935419,0.00016437,0.99912432,0.00017083,0.99941675,0.00021307,0.99927294,0.00020504,0.99905786,0.00020724,7.07753934,4.94267530,0
8053162,0.15608718,0.06571797,0.02192466,0.84391282,1.00000000,0.99781737,0.00666886,1403.0,388.0,76.0,2.42195296,0.82122757,2.29896907,0.69852493,2.35526316,0.62204982,0.99881717,0.00652825,0.99866611,0.00657153,0.99745033,0.00588923,0.99870334,0.00654592,0.99847486,0.00651488,0.99749721,0.00585181,8.19506768,5.80853399,0
8053207,0.15510807,0.06459104,0.02114884,0.84489193,1.00000000,1.00105249,0.00048732,1118.0,185.0,17.0,2.15026834,0.40870987,2.03783784,0.19080392,2.00000000,0.00000000,0.99943399,0.00019907,0.99923194,0.00020766,0.99897549,0.00014153,0.99932824,0.00025119,0.99914419,0.00024659,0.99889797,0.00016964,7.17803085,5.05887397,0
8053257,0.15553107,0.06537781,0.02172026,0.84446893,1.00000000,1.00022118,0.00034204,1226.0,237.0,30.0,2.15171289,0.40569096,2.05485232,0.24552467,2.03333333,0.17950549,0.99970517,0.00026685,0.99959435,0.00027574,0.99949202,0.00028776,0.99965362,0.00027688,0.99955228,0.00028371,0.99946652,0.00029902,7.31020710,5.23617503,0
8053266,0.15639554,0.06453976,0.02131556,0.84360446,1.00000000,1.00012584,0.00149256,1208.0,237.0,20.0,2.21192053,0.47429657,2.08438819,0.27796910,2.05000000,0.21794495,0.99966119,0.00148601,0.99944068,0.00142552,0.99915059,0.00184593,0.99958491,0.00149017,0.99938165,0.00142017,0.99910004,0.00183038,7.37515605,5.07804454,0
8053318,0.15436529,0.06543225,0.02218187,0.84563471,1.00000000,1.00004064,0.00019480,1113.0,198.0,13.0,2.13746631,0.38382346,2.06565657,0.26729533,2.00000000,0.00000000,0.99979600,0.00011284,0.99972829,0.00011132,0.99967836,0.00007725,0.99975664,0.00012731,0.99969244,0.00012223,0.99965647,0.00008287,7.28314709,5.00045451,0
8053333,0.15666783,0.06622563,0.02209262,0.84333217,1.00000000,0.99974569,0.00041054,1178.0,221.0,26.0,2.18760611,0.44905017,2.09502262,0.30829061,2.00000000,0.00000000,0.99983280,0.00038498,0.99975606,0.00037775,0.99979442,0.00039276,0.99980058,0.00038639,0.99972907,0.00038163,0.99977991,0.00039183,7.26277036,5.14184256,0
8053366,0.15622960,0.06334586,0.02101530,0.84377040,1.00000000,0.99856985,0.00258924,1264.0,249.0,35.0,2.23575949,0.58982919,2.12048193,0.43161015,2.14285714,0.42378277,0.99923137,0.00269561,0.99905306,0.00280375,0.99745290,0.00348118,0.99909155,0.00272463,0.99888451,0.00286672,0.99733222,0.00344215,7.57973368,5.41317170,0
8053426,0.15428879,0.06405425,0.02220951,0.84571121,1.00000000,0.99967585,0.00109426,1147.0,217.0,28.0,2.15780296,0.41172618,2.05990783,0.23731600,2.00000000,0.00000000,0.99923410,0.00093483,0.99888024,0.00091686,0.99841884,0.00082009,0.99909563,0.00095289,0.99876325,0.00094155,0.99830795,0.00084630,7.24399941,5.02578674,0
8053442,0.15851908,0.06510574,0.02184025,0.84148092,1.00000000,1.00016912,0.00099236,1335.0,302.0,47.0,2.23295880,0.53948916,2.12582781,0.39541471,2.10638298,0.47193772,0.99964986,0.00101401,0.99963130,0.00103826,0.99938926,0.00115360,0.99960757,0.00101980,0.99958605,0.00102985,0.99936374,0.00112384,7.52347716,5.39908759,0
9001564,0.15596948,0.06410109,0.02105522,0.84403052,1.00000000,1.00019598,0.00064346,1158.0,190.0,15.0,2.12780656,0.36358965,2.02631579,0.16007270,2.00000000,0.00000000,0.99924372,0.00027032,0.99898021,0.00027354,0.99874020,0.00019652,0.99910775,0.00034059,0.99886913,0.00032937,0.99862333,0.00025741,7.13019430,4.97670765,0
9001581,0.15606011,0.06170740,0.02029392,0.84393989,1.00000000,1.00051308,0.00065910,1143.0,175.0,17.0,2.11548556,0.36075636,2.01714286,0.12980362,2.00000000,0.00000000,0.99922742,0.00025576,0.99894226,0.00026883,0.99861084,0.00036744,0.99908731,0.00033080,0.99882620,0.00031355,0.99850778,0.00040462,7.09615111,4.92592344,0
9001600,0.15528345,0.06428464,0.02141149,0.84471655,1.00000000,1.00005659,0.00020609,1094.0,197.0,17.0,2.13162706,0.38605219,2.03553299,0.18512267,2.00000000,0.00000000,0.99976593,0.00010010,0.99968251,0.00010266,0.99961655,0.00006139,0.99972011,0.00011978,0.99964655,0.00012016,0.99958503,0.00007181,7.15012317,5.02341240,0
9001619,0.15367397,0.06353294,0.02097008,0.84632603,1.00000000,1.00116343,0.00017031,1215.0,219.0,29.0,2.16460905,0.47754360,2.05479452,0.22757874,2.03448276,0.18246561,0.99982213,0.00010833,0.99975408,0.00014458,0.99969410,0.00014820,0.99978695,0.00012135,0.99972696,0.00014975,0.99966649,0.00015486,7.36774387,5.20205280,0
9001624,0.15657080,0.06489843,0.02173296,0.84342920,1.00000000,0.99892524,0.00380524,1322.0,277.0,33.0,2.23903177,0.56663801,2.10830325,0.43639027,2.06060606,0.23860630,0.99949854,0.00376696,0.99940309,0.00341987,0.99905149,0.00349475,0.99940321,0.00372486,0.99933609,0.00338170,0.99898947,0.00351873,7.49066626,5.24556597,0
9001643,0.15891991,0.06750534,0.02231065,0.84108009,1.00000000,1.00006987,0.00062041,2405.0,1180.0,423.0,3.63076923,1.19425567,2.99661017,0.95135338,2.60520095,0.71304720,0.99950108,0.00042924,0.99926741,0.00043267,0.99902188,0.00042754,0.99931479,0.00047462,0.99912672,0.00046725,0.99891420,0.00045588,17.32748119,12.95084390,0
9001663,0.15687872,0.06740352,0.02310735,0.84312128,1.00000000,1.00022250,0.00015365,1242.0,244.0,31.0,2.14975845,0.38084672,2.04098361,0.19825224,2.00000000,0.00000000,0.99988263,0.00012613,0.99983086,0.00014726,0.99976849,0.00018691,0.99986013,0.00013203,0.99981285,0.00014803,0.99975346,0.00018804,7.25882705,5.00789665,0
9001751,0.15618116,0.06373073,0.01994193,0.84381884,1.00000000,0.99968807,0.00078766,1167.0,197.0,16.0,2.14395887,0.38146305,2.04060914,0.19738297,2.00000000,0.00000000,0.99950390,0.00070184,0.99941465,0.00069855,0.99916000,0.00059805,0.99941780,0.00071637,0.99934708,0.00071385,0.99909671,0.00060227,7.15419140,5.10124491,0
9001849,0.15509908,0.06388275,0.02101949,0.84490092,1.00000000,1.00036488,0.00036523,1153.0,202.0,16.0,2.13876843,0.37228002,2.04455446,0.20632343,2.06250000,0.24206146,0.99958438,0.00016301,0.99944772,0.00017398,0.99921796,0.00020044,0.99950589,0.00020075,0.99938134,0.00020185,0.99912321,0.00023536,7.16754825,5.09104574,0
9001850,0.15587610,0.06387929,0.01985842,0.84412390,1.00000000,0.99679258,0.00045340,1112.0,200.0,21.0,2.11780576,0.34397100,2.02500000,0.15612495,2.00000000,0.00000000,0.99946588,0.00018406,0.99926216,0.00017285,0.99905948,0.00015353,0.99936798,0.00023326,0.99918063,0.00021257,0.99898498,0.00021130,7.12568228,5.04141179,0
9991392,0.15672529,0.06665851,0.02302367,0.84327471,1.00000000,1.00024326,0.00032935,1800.0,535.0,113.0,2.36833333,0.68507704,2.18317757,0.46170873,2.08849558,0.28401427,0.99966618,0.00021971,0.99954431,0.00021108,0.99941849,0.00023344,0.99959371,0.00024268,0.99948391,0.00023563,0.99937154,0.00024923,8.42666429,5.65811725,0
9991399,0.15392455,0.06470745,0.02156915,0.84607545,1.00000000,1.00039368,0.00026166,1040.0,185.0,13.0,2.13076923,0.36979124,2.03783784,0.19080392,2.00000000,0.00000000,0.99969395,0.00011351,0.99958577,0.00009996,0.99948749,0.00008134,0.99963806,0.00014252,0.99953779,0.00012265,0.99944023,0.00010755,7.14174477,4.93264898,0
9991454,0.15510578,0.06378477,0.02058971,0.84489422,1.00000000,1.00053457,0.00052954,1106.0,191.0,18.0,2.13924051,0.37863006,2.06282723,0.24265194,2.00000000,0.00000000,0.99938657,0.00021427,0.99916448,0.00020449,0.99889126,0.00016878,0.99926406,0.00028137,0.99906827,0.00024907,0.99879554,0.00019704,7.14417399,4.98117849,0
9991475,0.15675685,0.06452212,0.02160301,0.84324315,1.00000000,1.00017127,0.00019093,1156.0,182.0,16.0,2.11851211,0.34895276,2.03296703,0.17855029,2.00000000,0.00000000,0.99979393,0.00009822,0.99972181,0.00009628,0.99965799,0.00009808,0.99975290,0.00011570,0.99968820,0.00010833,0.99962508,0.00011749,7.13585844,4.99234259,0
9991488,0.14488325,0.05602175,0.01772840,0.85511675,1.00000000,0.99980205,0.00452618,1258.0,293.0,48.0,2.33465819,0.70435219,2.20136519,0.54528526,2.22916667,0.42029669,0.99932581,0.00431608,0.99916647,0.00410907,0.99905980,0.00296208,0.99917449,0.00422186,0.99903861,0.00400989,0.99899228,0.00288001,8.37255563,5.86934405,0
9991494,0.15538569,0.06377860,0.02154959,0.84461431,1.00000000,1.00005844,0.00019450,1193.0,208.0,28.0,2.13076278,0.37704570,2.06250000,0.24206146,2.07142857,0.25753938,0.99977903,0.00008910,0.99970918,0.00008573,0.99962576,0.00007545,0.99973528,0.00010966,0.99967324,0.00010635,0.99959303,0.00009686,7.24013158,5.12549374,0
9991498,0.15537111,0.06358897,0.02044176,0.84462889,1.00000000,1.00175943,0.00048677,1086.0,197.0,20.0,2.14640884,0.42016505,2.03045685,0.17184072,2.05000000,0.21794495,0.99943212,0.00019414,0.99924510,0.00018051,0.99902610,0.00018168,0.99932586,0.00024969,0.99916629,0.00020453,0.99895729,0.00020508,7.14658754,5.01971147,0
9991521,0.15835886,0.06568274,0.02169230,0.84164114,1.00000000,1.00166403,0.00063555,1701.0,411.0,68.0,2.30511464,0.58224035,2.17761557,0.43573375,2.08823529,0.28363679,0.99973683,0.00060882,0.99963201,0.00054260,0.99962587,0.00034552,0.99968391,0.00059487,0.99959118,0.00052812,0.99958576,0.00034817,8.01261468,5.34602210,0
9991565,0.15367969,0.06167496,0.02010887,0.84632031,1.00000000,1.00017217,0.00233246,1270.0,244.0,29.0,2.21102362,0.50152968,2.06147541,0.25669613,2.03448276,0.18246561,0.99952934,0.00224768,0.99929310,0.00236302,0.99873488,0.00290300,0.99941413,0.00225750,0.99919340,0.00240923,0.99869673,0.00289797,7.55103281,5.25947119,0
9991594,0.15519300,0.06482213,0.02083929,0.84480700,1.00000000,1.00010115,0.00034865,1125.0,201.0,24.0,2.10933333,0.34454737,2.02985075,0.17017544,2.00000000,0.00000000,0.99959233,0.00014226,0.99944191,0.00012584,0.99927451,0.00014888,0.99951259,0.00018368,0.99937355,0.00016479,0.99923698,0.00015626,7.09582912,4.96046383,0
